"age","sex","sex_orient","sex_orient_4_TEXT","gender","gender_3_TEXT","race","poly_identity","rel_status","num_partners","num_partners_3_TEXT","jealousy_proneness_1","jealousy_intensity_1","idealAmbitionBlue","idealAttractBlue","idealIntelBlue","idealSexyBlue","idealKindBlue","idealStatusBlue","idealWealthBlue","idealAmbitionOrange","idealAttractOrange","idealIntelOrange","idealSexyOrange","idealKindOrange","idealStatusOrange","idealWealthOrange","attncheck9","orange_gender","orange_gender._3_TEXT","blue_gender","blue_gender_3_TEXT","self_ambition1","self_ambition2","attn_check8","self_intel1","self_intel2","self_kind1","self_kind2","self_attract1","self_attract2","self_finance1","self_finance2","self_sexy1","self_sexy2","self_status1","self_status2","entered_poly","openness_poly","fin_invest","time_invest","emot_close","roles_blue","roles_orange","monog_attn","poly_attn","actual_a_ambition1","actual_a_ambition2","attn_check10","actual_a_intel1","actual_a_intel2","actual_a_kind1","actual_a_kind2","actual_a_attract1","actual_a_attract2","actual_a_finance1","actual_a_finance2","actual_a_sexy1","actual_a_sexy2","actual_a_status1","actual_a_status2","actual_a_age","actual_a_gender","actual_a_gender._4_TEXT","actual_b_ambition1","actual_b_ambition2","actual_b_intel1","actual_b_intel2","actual_b_kind1","actual_b_kind2","actual_b_attract1","actual_b_attract2","actual_b_finance1","actual_b_finance2","actual_b_sexy1","actual_b_sexy2","actual_b_status1","actual_b_status2","actual_b_age","actual_b_gender","actual_b_gender._4_TEXT","actual_ambition1","actual_ambition2","actual_intel1","actual_intel2","actual_kind1","actual_kind2","actual_attract1","actual_attract2","actual_finance1","actual_finance2","actual_sexy1","actual_sexy2","actual_status1","attn_check10.1","actual_status2","actual_partner_age","actual_gender","actual_gender_4_TEXT","textQuality","monog_attn_dup","poly_attn_dup","PIN","raceText","self_ambition","self_intel","self_kind","self_attract","self_finance","self_sexy","self_status","actual_a_ambition","actual_a_intel","actual_a_kind","actual_a_attract","actual_a_finance","actual_a_sexy","actual_a_status","actual_b_ambition","actual_b_intel","actual_b_kind","actual_b_attract","actual_b_finance","actual_b_sexy","actual_b_status","actual_ambition","actual_intel","actual_kind","actual_attract","actual_finance","actual_sexy","actual_status","group"
20,"0","1","","0","","2","0","5",1,"",2,3,5,6,4,5,7,6,7,9,10,0,4,0,0,7,9,"1","","1","",9,9,8,8,8,10,10,10,6,5,6,7,5,9,9,2,3,2,2,1,"2","1","They like both of them but need something from both of them and doesn't want to lose one.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",10,10,9,8,10,8,8,7,10,5,4,8,9,10,10,20,"2","",0,FALSE,NA,"222","Black or African American",9,8,10,8,5.5,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,8.5,9,7.5,7.5,6,9.5,"partnered_monog"
74,"1","1","","1","","6","0","2",1,"",1,1,3,9,8,10,3,3,2,5,0,9,10,3,3,2,9,"0","","0","",8,9,8,8,8,3,5,8,10,7,5,10,10,6,5,1,NA,4,4,3,"1,4,10","1,4,10",NA,"My motivations were based on the women with whom I associated with desire to have a relationship knowing that another partner would be involved. They had to be open minded to the idea and not show contempt or jealousy toward the other. They had to know of each other but not need to be friends. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",9,9,10,9,6,9,9,9,7,5,10,10,5,10,8,52,"1","",0,NA,FALSE,"58","White",8.5,8,4,9,6,10,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9.5,7.5,9,6,10,6.5,"partnered_monog"
26,"1","1","","1","","6","2","2",1,"",2,3,4,5,2,9,7,5,1,3,7,2,9,5,2,9,9,"0","","0","",7,8,8,7,6,4,9,7,7,8,8,7,8,8,5,1,NA,6,4,2,"1,2,4,10","1,3,4,9,10",NA,"New experiences",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",3,5,7,8,8,5,8,9,4,3,8,5,7,10,6,26,"1","",0,NA,FALSE,"65","White",7.5,6.5,6.5,7,8,7.5,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7.5,6.5,8.5,3.5,6.5,6.5,"NA"
38,"1","2","","1","","2","0","5",1,"",4,5,7,6,8,8,5,5,4,2,8,3,6,1,5,2,9,"1","","1","",8,8,8,9,9,8,9,9,9,9,9,8,8,7,8,2,4,5,6,3,"3","2","Because they are exploring ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",9,8,9,10,10,9,10,10,10,8,9,9,9,10,10,40,"2","",0,FALSE,NA,"27","Black or African American",8,9,8.5,9,9,8,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,9.5,9.5,10,9,9,9.5,"partnered_monog"
36,"1","1","","1","","6","0","5",1,"",4,6,0,10,8,10,10,0,0,8,0,8,0,10,0,6,9,"0","","0","",3,3,8,8,7,8,8,6,4,2,3,6,3,5,4,2,1,3,2,1,"1,2,4,5,6,10","3,4,5","Perhaps they don't want to feel tied down to the same person and the same routine for the rest of their life. Being polyamorous gives them options. Also, maybe they do not handle confrontation very well, and being polyamorous allows them to avoid having to end things with their partner if they meet someone else. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",4,4,6,6,7,8,8,8,6,7,7,5,6,10,5,25,"1","",0,FALSE,NA,"47","White",3,7.5,8,5,2.5,4.5,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,7.5,8,6.5,6,5.5,"partnered_monog"
52,"0","1","","0","","6","0","2",1,"",2,3,3,7,5,5,6,1,8,3,6,5,6,6,1,8,9,"1","","1","",6,7,8,7,7,6,8,6,6,5,4,7,5,5,5,2,1,4,3,3,"1,2,3,10","2,4,10","They might enter into a polyamorous relationship because one partner is not satisfying all their needs.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",6,6,7,7,5,8,7,6,5,4,8,5,5,10,5,74,"2","",0,FALSE,NA,"39","White",6.5,7,7,6,4.5,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,6.5,6.5,4.5,6.5,5,"partnered_monog"
32,"1","1","","1","","1,6","0","1",NA,"",NA,NA,5,6,6,5,8,1,5,5,6,6,5,8,1,3,9,"0","","0","",5,5,8,5,5,5,5,3,2,3,4,3,5,5,3,2,3,3,3,2,"1,2,3,4,5,9,10","1,2,4,5,9,10","They need more than one person to fill in all of their gaps. They could also be under the belief that one person should not be with another exclusively and that variety is the spice of life.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,FALSE,NA,"116","Multi-racial",5,5,5,2.5,3.5,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"single_monog"
63,"0","1","","0","","6","0","2",1,"",2,5,6,6,6,0,6,10,10,7,7,7,4,1,0,0,9,"1","","1","",6,5,8,8,8,0,1,5,4,10,6,0,2,5,5,2,1,1,2,2,"2,3,4,5,6,9,10","1","Ine is more sexual than the other. One is a good partner and co-parent but financially stable but not sexual. The other partner would be for sex. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",8,6,7,7,6,5,8,5,10,8,5,5,7,10,6,59,"2","",0,FALSE,NA,"101","White",5.5,8,0.5,4.5,8,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,5.5,6.5,9,5,6.5,"partnered_monog"
60,"0","2","","0","","2","0","5",1,"",3,6,6,5,5,5,5,2,5,4,6,5,8,7,2,5,9,"0","","0","",5,5,8,5,6,7,6,7,4,6,6,5,3,6,7,1,NA,4,4,2,"2","1",NA,"I was very attracted to them as a couple. They came as a package deal. It was the only time I’ve ever done it and it was a very exciting time.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",1,2,8,6,2,4,8,6,1,7,6,9,5,10,5,45,"1","",0,NA,FALSE,"229","Black or African American",5,5.5,6.5,5.5,6,4,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,7,3,7,4,7.5,5,"partnered_monog"
35,"0","1","","0","","6","0","2",1,"",4,5,5,5,6,6,5,4,5,5,6,5,6,4,4,4,9,"1","","1","",5,5,8,7,7,6,6,4,3,5,6,5,7,5,5,2,1,3,4,2,"2","1","they want more than one person can give them",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",7,6,7,7,6,6,5,4,7,7,5,5,6,10,6,40,"2","",0,FALSE,NA,"200","White",5,7,6,3.5,5.5,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,7,6,4.5,7,5,6,"partnered_monog"
76,"1","1","","1","","6","1","2",2,"",1,2,3,2,6,1,4,5,5,5,9,6,8,7,4,5,9,"0","","0","",6,5,8,8,8,6,5,6,6,7,6,4,5,6,7,NA,NA,3,2,5,"2,4,9","1,2,4,10",NA,"Most likely in my early years of married life I didn't feel well respected by my wife. I started another relationship to find better emotional support, more fun in life and better sex. ",5,5,11,7,7,5,5,4,3,6,4,1,1,6,5,77,"1","",6,5,6,6,4,5,7,7,6,4,7,6,5,5,52,"1","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,NA,FALSE,"174","White",5.5,8,5.5,6,6.5,4.5,6.5,5,7,5,3.5,5,1,5.5,5.5,6,4.5,7,5,6.5,5,NA,NA,NA,NA,NA,NA,NA,"multi_poly"
26,"0","1","","0","","6","0","5",1,"",1,2,9,8,6,1,6,1,6,4,4,9,0,7,1,8,9,"1","","1","",8,8,8,6,6,2,2,2,2,7,7,1,1,6,1,2,1,4,4,3,"4","2","Because they're sad",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",6,5,4,5,8,5,6,6,1,4,6,9,5,10,3,38,"2","",0,FALSE,NA,"99","White",8,6,2,2,7,1,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,4.5,6.5,6,2.5,7.5,4,"partnered_monog"
64,"1","1","","1","","6","0","2",1,"",3,5,2,6,4,7,5,5,6,6,7,5,7,5,2,3,9,"0","","0","",6,6,8,5,6,5,6,5,4,7,7,6,7,6,5,2,3,5,5,4,"1,5,10","1,4,10","To have more sex.  To enjoy experiencing life with someone different.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",4,4,7,6,6,7,7,3,4,4,5,4,6,10,5,57,"1","",0,FALSE,NA,"217","White",6,5.5,5.5,4.5,7,6.5,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6.5,6.5,5,4,4.5,5.5,"partnered_monog"
70,"0","1","","0","","6","0","2",1,"",2,3,5,5,5,5,5,4,6,5,5,5,5,5,4,6,9,"1","","1","",5,5,8,5,5,6,6,6,4,4,4,5,5,5,5,2,4,4,5,4,"2,3,4,9","1,2,3,10","I would enter into this relationship if I felt I was missing something with my partner, but did not want to break off our relationship and instead desire to add to it.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",5,5,5,5,3,3,5,5,3,3,10,3,4,10,4,68,"2","",0,FALSE,NA,"194","White",5,5,6,5,4,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,3,5,3,6.5,4,"partnered_monog"
55,"0","1","","0","","6","0","1",NA,"",NA,NA,8,3,7,0,4,7,4,8,10,7,8,1,2,1,9,"1","","1","",7,7,8,7,7,7,8,7,6,8,5,7,7,4,5,2,1,2,3,1,"1,2,3,4,5,6,9,10","1,4,10","I think they think it would add to their life and make it less boring, but honestly, I don't think it works out because one man is enough stress for a woman, two would be disastrous.  I say this after having been married twice, for a combined total of 25 years so I know men pretty well. And honestly, I've given up on them and prefer to be single, haha!  I tried meeting men online and it was a disaster because basically they want to abuse you in bed nowadays.  I'm no prude, have had experiences in sex clubs with my ex-bf and did all kinds of things, but I draw the line at being choked, slapped, bitten, having my hair pulled, anal, etc. Every man I met online wanted to do this because they watch too much porn and think it's normal and I think because they feel pushed around in their daily life and so they need to have someone to push around so they feel superior, and that person is the woman in their life.  I also discovered that men nowadays don't really want to know you.  They want you to stfu and just be who they want you to be.  They want you to be an attractive dumb fuck.  This wasn't the way it was back in the 80s so I refuse to submit to it.  I've walked out on men when they want to abuse me in bed and think they hurt my feelings when they call me ""vanilla"".  Fuck those assholes, they can jack off by themselves.  I don't need to put up with men's bullshit anymore.  They're more trouble than they're worth.  Being single I don't have to do a single thing I don't want to do, in or out of bed.  My life is awesome and yes, I have a cat and am a feminist.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,FALSE,NA,"34","White",7,7,7.5,6.5,6.5,7,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"single_monog"
59,"0","2","","0","","6","0","2",1,"",2,6,10,1,9,1,10,1,3,2,1,10,1,10,1,10,9,"0","","0","",8,8,8,10,7,8,10,8,8,8,9,5,5,8,7,2,1,4,4,2,"2,4,5,10","2,3,9,10","Because they feel the need to stay constantly distracted ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",8,7,10,8,8,8,9,7,10,8,5,2,5,10,7,52,"1","",0,FALSE,NA,"56","White",8,8.5,9,8,8.5,5,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,9,8,8,9,3.5,6,"partnered_monog"
23,"1","2","","1","","6","1","2",1,"",6,6,7,8,7,6,6,6,7,8,7,1,1,2,2,2,9,"1","","1","",8,8,8,9,8,9,10,9,9,8,8,7,9,9,9,2,4,2,2,2,"4","9","the more points you assing to one partner overall the fewer will be available for the other.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",8,9,7,9,8,9,8,8,9,8,6,8,10,10,9,14,"2","",0,FALSE,NA,"184","White",8,8.5,9.5,9,8,8,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,8,8.5,8,8.5,7,9.5,"one_poly"
33,"0","1","","0","","6","0","2",1,"",1,2,5,3,5,5,3,4,2,7,7,6,6,5,6,6,9,"1","","1","",6,6,8,7,6,6,7,5,5,6,6,5,5,5,5,2,1,4,4,3,"1,2,4,9,10","1,2,3,4,5,10","They love more than one person and they find different attributes they love in both people.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",5,4,5,5,5,5,5,5,5,5,5,5,5,10,5,33,"2","",0,FALSE,NA,"225","White",6,6.5,6.5,5,6,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,5,5,5,5,5,5,"partnered_monog"
41,"0","1","","0","","2","0","1",NA,"",NA,NA,7,7,7,2,6,4,8,7,7,4,0,5,0,6,9,"1","","1","",6,7,8,6,6,7,9,8,0,0,10,6,1,7,7,2,2,4,2,2,"1,2,3,4,5,6,9,10","2,4,6,9,10","I think some people do it to have their cake and eat it too. Also, to create the perfect all-around person through 2 or more people.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,FALSE,NA,"115","Black or African American",6.5,6,8,4,5,3.5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"single_monog"
22,"1","1","","1","","3","0","1",NA,"",NA,NA,3,5,8,10,10,2,2,10,5,8,3,1,1,2,9,"0","","0","",0,1,8,2,3,1,4,4,5,2,3,5,5,3,3,2,1,2,4,3,"5","2","Because they dont want to get tired of the same person.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,FALSE,NA,"204","Hispanic or Latino",0.5,2.5,2.5,4.5,2.5,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"single_monog"
58,"1","1","","1","","6","0","2",1,"",5,6,1,6,6,8,8,1,3,3,8,8,9,5,2,2,9,"0","","0","",3,2,8,8,6,6,9,5,6,1,1,8,9,2,2,2,5,4,4,3,"1,2,3,4,5,9,10","1,2,3,4,5,9,10","To enhance the quality of life by adding the excitement of variety and have someone available for companionship at all times.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",4,5,8,7,7,8,7,6,7,8,2,2,5,10,8,56,"1","",0,FALSE,NA,"52","White",2.5,7,7.5,5.5,1,8.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,7.5,7.5,6.5,7.5,2,6.5,"partnered_monog"
54,"0","1","","0","","6","0","1",NA,"",NA,NA,0,10,10,10,0,0,0,0,10,10,10,10,0,0,9,"1","","1","",9,9,8,9,7,6,9,7,6,6,6,6,8,6,5,2,1,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,NA,NA,"144","White",9,8,7.5,6.5,6,7,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"single_monog"
21,"1","1","","1","","6","0","5",1,"",2,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9,"0","","0","",9,8,8,7,9,7,8,7,6,5,8,7,8,7,7,2,4,4,4,3,"1,2,3,4,5,6,9,10","1,2,3,4,5,6,9,10","People may be polyamorous because it offers greater financial stability.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",8,8,7,5,7,8,7,6,5,5,8,8,7,10,7,20,"1","",0,FALSE,NA,"177","White",8.5,8,7.5,6.5,6.5,7.5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6,7.5,6.5,5,8,7,"partnered_monog"
20,"0","1","","0","","6","0","5",1,"",6,7,8,4,4,2,10,4,2,4,2,3,9,7,1,10,9,"1","","1","",5,5,8,7,5,6,5,7,6,2,5,5,6,5,3,2,1,4,4,3,"1,2,3,9","4,5,10","Because they need to feel validated and lack empathy and compassion",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",4,4,10,9,6,7,7,2,8,9,3,6,6,10,6,25,"2","",0,FALSE,NA,"161","White",5,6,5.5,6.5,3.5,5.5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,9.5,6.5,4.5,8.5,4.5,6,"partnered_monog"
31,"1","1","","1","","6","0","2",1,"",3,4,4,5,6,5,8,3,3,5,6,6,5,8,3,3,9,"0","","0","",6,5,8,7,7,7,6,6,7,8,7,6,8,7,6,2,1,4,4,3,"2,4","2,4","Fulfillment in different areas of their relationships ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",3,3,7,6,7,7,6,6,3,4,5,2,6,10,5,25,"1","",0,FALSE,NA,"135","White",5.5,7,6.5,6.5,7.5,7,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6.5,7,6,3.5,3.5,5.5,"partnered_monog"
60,"0","1","","0","","2","0","1",NA,"",NA,NA,0,10,10,0,0,0,10,10,0,10,0,10,0,10,9,"1","","1","",10,9,8,9,10,10,10,9,8,10,10,9,8,9,9,2,1,6,5,5,"4","10","Having experience with co-workers living in this type of arrangement, I think low self esteem and the need to control both play a role in this equation. There seems to be a considerable amount of emotional and financial risk involved. Trust seems to be an everyday teeter totter. LOL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,FALSE,NA,"132","Black or African American",9.5,9.5,10,8.5,10,8.5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"single_monog"
60,"0","1","","0","","6","0","2",1,"",4,7,5,6,6,7,7,5,5,2,5,2,9,5,2,4,9,"1","","1","",6,7,8,5,7,6,7,6,4,6,6,5,6,6,5,2,1,3,4,3,"1,2,4,5,10","1,4,9,10","They need more than they are getting from current partner, but want to stay with current partner for various reasons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",5,5,4,4,7,5,7,7,6,6,4,7,6,10,8,58,"2","",0,FALSE,NA,"17","White",6.5,6,6.5,5,6,5.5,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,6,7,6,5.5,7,"partnered_monog"
35,"0","1","","0","","6","0","2",1,"",3,5,2,8,6,7,10,0,2,6,4,4,4,7,0,10,9,"1","","1","",2,2,8,5,5,6,7,4,3,4,3,3,5,5,5,2,1,6,2,1,"1,2,4,6,9,10","3,5,9","You can't find everything you need/want in one person, so it sort of makes sense to have multiple partners if you want to meet more needs with romantic partners",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",3,2,7,7,4,6,3,3,5,5,4,4,7,10,7,37,"2","",0,FALSE,NA,"3","White",2,5,6.5,3.5,3.5,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,7,5,3,5,4,7,"partnered_monog"
30,"1","1","","1","","6","0","1",NA,"",NA,NA,1,9,6,10,5,2,4,0,9,4,10,4,3,3,9,"0","","0","",7,7,8,8,10,6,10,7,7,8,7,6,8,7,5,2,1,3,3,4,"1,10","1,2,4,10","To have fun and be adventrous.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,FALSE,NA,"167","White",7,9,8,7,7.5,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"single_monog"
46,"0","3","","0","","6","1","1",NA,"",NA,NA,8,5,8,8,8,2,5,8,5,8,2,3,0,0,9,"0","","1","",7,5,8,6,6,6,2,5,2,3,5,5,5,5,3,1,NA,4,4,3,"1,2,4,9,10","1,2,4,9,10",NA,"It eliminates the possibility of cheating. It incorporates a full spectrum of honesty, which is very freeing. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,NA,FALSE,"203","White",6,6,4,3.5,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"single_poly"
48,"0","1","","0","","6","0","2",1,"",1,2,4,7,4,7,5,2,3,5,6,6,5,7,3,6,9,"1","","1","",6,7,8,7,7,6,7,7,6,7,7,8,9,7,7,2,3,6,5,3,"1,2,4,5,9,10","1,2,3,4,5,6,9,10","To feel more fulfilled. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",0,0,7,7,5,7,5,0,0,4,5,1,5,10,5,48,"2","",0,FALSE,NA,"46","White",6.5,7,6.5,6.5,7,8.5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,6,2.5,2,3,5,"partnered_monog"
